state,city,place,vibe_all,total_estimated_cost_per_person_per_day,group_suitability_score,rating,distance_from_major_city,ideal_stay_duration_days,recommended_for_groups,famous_food,best_season,popularity_score,activities,why_recommended
Maharashtra,Nanded,Nanded Fort,"cultural, heritage, riverside",300,8.5,4.3,0,1.0,Yes,Local cuisine popular in Nanded,Nov-Feb,87,"Heritage walk, Photography",Picturesque riverside fort along Godavari
Maharashtra,Malegaon,Malegaon Hot Water Spring,"hot spring, nature, unique",500,8.6,4.3,70,1.0,Yes,Local cuisine popular in Malegaon,Nov-Feb,88,"Soaking, Relaxation",Natural hot water spring with scenic surroundings
Maharashtra,Mahur,Mahurgad (Renuka Devi Temple),"cultural, hill station, spiritual",500,9.1,4.6,130,1.0,Yes,Local cuisine popular in Mahur,Oct-Mar,94,"Trekking, Darshan, Valley views",One of the Shaktipeethas situated on a hill
Maharashtra,Dharmabad,Isapur Dam,"nature, relax, scenic",400,8.4,4.2,90,1.0,Yes,Local cuisine popular in Dharmabad,Nov-Feb,85,"Picnic, Photography",Large scenic dam popular for group outings
Maharashtra,Jintur,Nemgiri & Chandragiri Jain Temples,"heritage, hill temple, spiritual",300,9.1,4.6,45,1.0,Yes,Local cuisine popular in Jintur,Nov-Feb,94,"Hill climb, Darshan, Photography",Ancient Jain temples atop scenic hills
Maharashtra,Parbhani,Pardeshwar Temple,"cultural, spiritual, unique",300,8.8,4.5,0,1.0,Yes,Local cuisine popular in Parbhani,Oct-Mar,91,"Darshan, Temple visit",Unique Shiva temple built entirely from a single rock
Maharashtra,Selu,Sant Janabai Mandir,"cultural, heritage, spiritual",300,8.5,4.3,20,1.0,Yes,Local cuisine popular in Selu,Oct-Mar,87,"Darshan, Cultural walk",Temple dedicated to Sant Janabai at her birthplace
Maharashtra,Mudgal,Mudgaleshwar Temple,"peaceful, riverside, spiritual",300,8.6,4.4,35,1.0,Yes,Local cuisine popular in Mudgal,Nov-Feb,88,"Darshan, River walk",Ancient Shiva temple on Godavari banks
Maharashtra,Poharadevi,Poharadevi Temple,"cultural, heritage, spiritual",400,8.7,4.4,70,1.0,Yes,Local cuisine popular in Poharadevi,Oct-Feb,89,"Darshan, Pilgrimage visit",Important temple associated with Rajmata Jijau
Maharashtra,Yeldari,Yeldari Dam,"nature, relax, scenic",400,8.4,4.2,65,1.0,Yes,Local cuisine popular in Yeldari,Nov-Feb,85,"Picnic, Photography",Massive reservoir with scenic views
Maharashtra,Aundha Nagnath,Aundha Nagnath Temple,"heritage, jyotirlinga, spiritual",500,9.4,4.8,25,1.0,Yes,Local cuisine popular in Aundha Nagnath,Oct-Mar,98,"Darshan, Temple rituals","One of the 12 Jyotirlingas, major pilgrimage site"
Maharashtra,Narsi,Sant Namdev Sansthan,"cultural, riverside, spiritual",300,8.9,4.5,22,1.0,Yes,Local cuisine popular in Narsi,Oct-Feb,92,"Darshan, Cultural visit",Birthplace of Sant Namdev Maharaj
Maharashtra,Hingoli,Hingoli Fort,"architecture, cultural, heritage",300,8.4,4.3,0,1.0,Yes,Local cuisine popular in Hingoli,Nov-Feb,87,"Fort exploration, Photography",Ancient fort with historical significance
Maharashtra,Basamba,Mallinath Digambar Jain Temple,"heritage, jain, spiritual",300,8.7,4.4,35,1.0,Yes,Local cuisine popular in Basamba,Oct-Mar,90,"Temple visit, Meditation",Prominent Jain pilgrimage site
Maharashtra,Anwatwadi,Anwatwadi Hot Water Spring,"hot spring, nature, unique",400,8.5,4.3,40,1.0,Yes,Local cuisine popular in Anwatwadi,Nov-Feb,88,"Soaking, Nature walk",Natural hot water spring with scenic surroundings
Maharashtra,Hingoli,Dagadi Shet Lake,"nature, relax, scenic",300,8.3,4.2,5,1.0,Yes,Local cuisine popular in Hingoli,Nov-Feb,85,"Walking, Picnics, Photography",Popular scenic lake inside Hingoli
Maharashtra,Chikhaldara,Chikhaldara Hill Station,"hill station, nature, scenic",1800,9.3,4.7,85,2.0,Yes,Local cuisine popular in Chikhaldara,Oct-Mar,97,"Sightseeing, Trekking, Boating",Only hill station in Vidarbha with cool climate
Maharashtra,Melghat,Melghat Tiger Reserve,"forest, nature, wildlife",2000,9.4,4.8,110,2.0,Yes,Local cuisine popular in Melghat,Nov-Feb,98,"Safari, Birdwatching, Nature trails",One of India's oldest and largest tiger reserves
Maharashtra,Chikhaldara,Gawilgad Fort,"adventure, fort, heritage",400,8.9,4.5,90,1.0,Yes,Local cuisine popular in Chikhaldara,Nov-Feb,92,"Trekking, Fort exploration",Impressive fort with Mughal-era architecture
Maharashtra,Amravati,Ambadevi Temple,"cultural, heritage, spiritual",200,8.7,4.4,0,1.0,Yes,Local cuisine popular in Amravati,Oct-Mar,90,"Darshan, Cultural visit",Important ancient temple in city centre
Maharashtra,Amravati,Wadali Lake,"nature, relax, urban",300,8.5,4.3,5,1.0,Yes,Local cuisine popular in Amravati,Nov-Feb,86,"Boating, Walks, Photography",Popular lake garden & picnic spot
Maharashtra,Morshi,Muktagiri Jain Temples,"scenic, spiritual, waterfalls",400,8.9,4.6,65,1.0,Yes,Local cuisine popular in Morshi,Oct-Feb,93,"Pilgrimage, Photography",Beautiful hill-temple complex with waterfall
Maharashtra,Akola,Akola Fort,"architecture, cultural, heritage",300,8.5,4.3,0,1.0,Yes,Local cuisine popular in Akola,Nov-Feb,87,"Fort visit, Photography",Ancient fort built during Akbar’s era
Maharashtra,Akola,Raj Rajeshwar Temple,"cultural, heritage, spiritual",300,8.8,4.5,0,1.0,Yes,Local cuisine popular in Akola,Oct-Mar,92,"Darshan, Cultural walk",One of the oldest Shiva temples in Vidarbha
Maharashtra,Akot,Narnala Fort,"adventure, fort, heritage",400,9.1,4.6,65,1.0,Yes,Local cuisine popular in Akot,Nov-Feb,94,"Fort exploration, Trekking, Photography",Massive hill fort in Melghat hills
Maharashtra,Akola,Katepurna Wildlife Sanctuary,"forest, nature, wildlife",1200,8.7,4.4,25,1.0,Yes,Local cuisine popular in Akola,Nov-Feb,90,"Safari, Nature walk, Birdwatching","Sanctuary known for chinkara, blackbuck & birds"
Maharashtra,Balapur,Balapur Balaji Temple,"cultural, heritage, spiritual",350,8.6,4.3,30,1.0,Yes,Local cuisine popular in Balapur,Oct-Mar,89,"Darshan, Photography",Ancient Balaji temple with Mughal-era fort nearby
Maharashtra,Akola,Nehru Park (Akola),"family spot, relax, urban",200,8.2,4.1,0,1.0,Yes,Local cuisine popular in Akola,Nov-Feb,83,"Walking, Picnics, Photography",Popular urban garden ideal for families
Maharashtra,Washim,Washim Balaji Temple,"cultural, heritage, spiritual",300,8.9,4.5,0,1.0,Yes,Local cuisine popular in Washim,Oct-Mar,92,"Darshan, Cultural visit",Ancient temple dedicated to Lord Balaji
Maharashtra,Washim,Pohara Devi Temple,"hill temple, scenic, spiritual",300,8.7,4.4,8,1.0,Yes,Local cuisine popular in Washim,Oct-Feb,90,"Darshan, Hill climb, Photography",Popular hill-top temple with panoramic views
Maharashtra,Risod,Antariksha Parshwanath Jain Temple,"heritage, jain, spiritual",300,8.8,4.4,30,1.0,Yes,Local cuisine popular in Risod,Oct-Mar,91,"Temple visit, Meditation",Famous Jain pilgrimage site with ancient idols
Maharashtra,Mangrul Pir,Mangrul Pir Dargah,"cultural, spiritual, sufi",300,8.6,4.3,20,1.0,Yes,Local cuisine popular in Mangrul Pir,Nov-Feb,88,"Darshan, Cultural walk",Important Sufi dargah of peer Dada Hayat Qalandar
Maharashtra,Mangrul,Rui Hot Water Spring,"hot spring, nature, unique",400,8.5,4.3,28,1.0,Yes,Local cuisine popular in Mangrul,Nov-Feb,87,"Soaking, Nature walk",Natural hot water spring at district border
Maharashtra,Karanja,Karanja (Lad) Madhav Lake,"lake, nature, scenic",300,8.4,4.2,60,1.0,Yes,Local cuisine popular in Karanja,Nov-Feb,85,"Photography, Walks, Picnics",Large scenic lake hosting migratory birds
Maharashtra,Lonar,Lonar Crater Lake,"geology, nature, unique",1500,9.4,4.8,90,2.0,Yes,Local cuisine popular in Lonar,Nov-Feb,98,"Trekking, Photography, Lake trail",World-famous meteor impact crater lake
Maharashtra,Shegaon,Shegaon Gajanan Maharaj Temple,"cultural, peaceful, spiritual",500,9.5,4.9,45,1.0,Yes,Local cuisine popular in Shegaon,Oct-Mar,99,"Darshan, Prasadam, Meditation",Major pilgrimage center of Sant Gajanan Maharaj
Maharashtra,Sindkhed Raja,Rajmata Jijau Birthplace,"cultural, heritage",300,8.9,4.5,60,1.0,Yes,Local cuisine popular in Sindkhed Raja,Nov-Feb,93,"History walk, Photography",Birthplace of Jijamata (mother of Shivaji Maharaj)
Maharashtra,Khamgaon,Dnyanganga Wildlife Sanctuary,"forest, nature, wildlife",1200,8.7,4.4,30,1.0,Yes,Local cuisine popular in Khamgaon,Nov-Feb,90,"Safari, Birdwatching, Nature walk","Dense forest sanctuary with deer, leopard & birds"
Maharashtra,Malkapur,Rajmata Palace (Restored),"architecture, cultural, heritage",300,8.4,4.2,40,1.0,Yes,Local cuisine popular in Malkapur,Nov-Feb,85,"Photography, Cultural visit",Old royal residence with restored architecture
Maharashtra,Mehkar,Mehkar Balaji Temple,"cultural, heritage, spiritual",300,8.5,4.3,55,1.0,Yes,Local cuisine popular in Mehkar,Oct-Mar,87,"Darshan, Temple visit",Ancient Balaji temple known for architecture
Maharashtra,Pandharkawda,Tipeshwar Wildlife Sanctuary,"forest, nature, wildlife",2000,9.3,4.7,115,2.0,Yes,Local cuisine popular in Pandharkawda,Nov-May,96,"Safari, Birdwatching, Nature trails","Tiger reserve famous for leopard, tiger, deer & birds"
Maharashtra,Kalamb,Mahadev Temple (Kalamb),"cultural, heritage, spiritual",300,8.6,4.4,45,1.0,Yes,Local cuisine popular in Kalamb,Nov-Mar,89,"Darshan, Cultural walk",Ancient Shiva temple with heritage carvings
Maharashtra,Yavatmal,Painganga River Ghat (Yavatmal),"nature, peaceful, riverside",200,8.4,4.2,0,1.0,Yes,Local cuisine popular in Yavatmal,Nov-Feb,85,"Walking, Photography",Peaceful river ghat with scenic surroundings
Maharashtra,Darwha,Waghadi Dam,"nature, relax, scenic",400,8.5,4.3,25,1.0,Yes,Local cuisine popular in Darwha,Nov-Feb,87,"Picnics, Photography",Large scenic reservoir popular among groups
Maharashtra,Kalegaon,Kalegaon Buddhist Caves,"archaeology, caves, heritage",300,8.7,4.4,55,1.0,Yes,Local cuisine popular in Kalegaon,Oct-Feb,89,"Cave exploration, Photography",Ancient rock-cut Buddhist caves
Maharashtra,Yavatmal,Yavatmal City Park (YTL Park),"family, relax, urban",200,8.2,4.1,0,1.0,Yes,Local cuisine popular in Yavatmal,Nov-Feb,82,"Walks, Picnics, Family outings",Popular urban recreational park
Maharashtra,Nagpur,Deekshabhoomi,"cultural, heritage, spiritual",400,9.5,4.9,0,1.0,Yes,Local cuisine popular in Nagpur,Oct-Feb,99,"Meditation, Cultural visit",World’s largest hollow dome & key Buddhist pilgrimage site
Maharashtra,Nagpur,Futala Lake,"relax, scenic, urban",300,8.9,4.5,0,1.0,Yes,Local cuisine popular in Nagpur,Nov-Feb,93,"Evening walks, Photography",Nagpur’s most popular lake with fountains & food stalls
Maharashtra,Nagpur,Maharajbagh Zoo,"family, nature, wildlife",500,8.5,4.3,0,1.0,Yes,Local cuisine popular in Nagpur,Nov-Feb,88,"Zoo visit, Nature walk",Popular central zoo developed by Bhonsle rulers
Maharashtra,Nagpur,Raman Science Centre,"educational, family, urban",300,8.6,4.4,0,1.0,Yes,Local cuisine popular in Nagpur,Nov-Feb,89,"Science demos, Planetarium, Exhibits",Top science museum in Central India
Maharashtra,Gorewada,Gorewada Zoo & Bio-Park,"nature, safari, wildlife",1500,9.1,4.7,12,1.0,Yes,Local cuisine popular in Gorewada,Oct-Mar,95,"Safari, Nature trails","Huge new safari zoo with tigers, leopards & deer"
Maharashtra,Kamptee,Dragon Palace Temple,"japanese style, peaceful, spiritual",300,8.8,4.5,20,1.0,Yes,Local cuisine popular in Kamptee,Nov-Feb,92,"Meditation, Photography",Beautiful Japanese Buddhist temple with serene ambience
Maharashtra,Sevagram,Sevagram Ashram,"gandhian, heritage, peaceful",400,9.3,4.8,8,1.0,Yes,Local cuisine popular in Sevagram,Nov-Feb,97,"Ashram visit, Meditation",Residence of Mahatma Gandhi; key freedom movement site
Maharashtra,Wardha,Magan Sangrahalaya,"educational, gandhian, heritage",300,8.8,4.5,0,1.0,Yes,Local cuisine popular in Wardha,Nov-Feb,92,"Museum visit, Learning",Museum showcasing rural industries promoted by Gandhi
Maharashtra,Hingani,Gitai Mandir,"cultural, peaceful, spiritual",200,8.6,4.4,5,1.0,Yes,Local cuisine popular in Hingani,Oct-Mar,89,"Meditation, Quiet walks",Unique open-air temple with Gitai (Gita) inscription
Maharashtra,Pavnar,Pavnar Ashram,"gandhian, heritage, spiritual",300,8.7,4.4,15,1.0,Yes,Local cuisine popular in Pavnar,Nov-Feb,90,"Ashram visit, Museum",Ashram built by Vinoba Bhave on riverbank
Maharashtra,Nagpur Road,Bor Wildlife Sanctuary,"forest, nature, wildlife",1800,9.0,4.6,35,1.0,Yes,Local cuisine popular in Nagpur Road,Nov-Mar,94,"Safari, Photography, Nature walk","Sanctuary home to tigers, leopards & deer"
Maharashtra,Kelzar,Kelzar Ganpati Temple,"hill temple, scenic, spiritual",300,8.5,4.3,25,1.0,Yes,Local cuisine popular in Kelzar,Oct-Feb,87,"Darshan, Hill climb",Ancient Ganesh temple on a hill
Maharashtra,Ambagad,Ambagad Fort,"adventure, heritage, trek",300,8.7,4.4,30,1.0,Yes,Local cuisine popular in Ambagad,Nov-Feb,89,"Fort trekking, Photography",Hilltop fort with ancient history
Maharashtra,Korambi,Korambi Devi Temple,"cultural, scenic, spiritual",300,8.6,4.4,18,1.0,Yes,Local cuisine popular in Korambi,Oct-Mar,88,"Darshan, Hill viewpoint",Famous hilltop temple with panoramic views
Maharashtra,Andhalgaon,Andhalgaon Brass Village,"craft, cultural, heritage",300,8.5,4.3,20,1.0,Yes,Local cuisine popular in Andhalgaon,Nov-Mar,87,"Shopping, Cultural visit",Village famous for traditional brass metal crafts
Maharashtra,Koka,Koka Wildlife Sanctuary,"forest, nature, wildlife",1800,8.9,4.5,35,1.0,Yes,Local cuisine popular in Koka,Nov-Feb,92,"Safari, Birdwatching, Nature walk","Sanctuary with deer, boar, leopards & rich birdlife"
Maharashtra,Mohadi,Mohadi Lake & Temple,"nature, scenic, spiritual",400,8.4,4.2,15,1.0,Yes,Local cuisine popular in Mohadi,Nov-Feb,86,"Boating, Temple visit",Scenic lake with old Ganesh temple
Maharashtra,Dighori,Dighori Temple,"cultural, peaceful, spiritual",300,8.3,4.2,28,1.0,Yes,Local cuisine popular in Dighori,Oct-Mar,85,"Darshan, Meditation",Local ancient Hindu temple
Maharashtra,Navegaon,Navegaon National Park,"forest, nature, wildlife",2000,9.3,4.7,65,2.0,Yes,Local cuisine popular in Navegaon,Nov-Feb,97,"Safari, Birdwatching, Nature walk",One of Vidarbha’s oldest national parks
Maharashtra,Itiadoh,Itiadoh Dam,"lake, nature, scenic",500,8.7,4.4,40,1.0,Yes,Local cuisine popular in Itiadoh,Nov-Feb,90,"Picnic, Photography",Large picturesque reservoir with hill backdrop
Maharashtra,Salekasa,Hajra Waterfall,"adventure, nature, waterfall",500,8.8,4.5,55,1.0,Yes,Local cuisine popular in Salekasa,Jul-Feb,92,"Trekking, Waterfall visit",Popular monsoon waterfall with lush greenery
Maharashtra,Kachargadh,Kachargadh Caves,"adventure, caves, heritage",400,8.9,4.6,45,1.0,Yes,Local cuisine popular in Kachargadh,Nov-Feb,93,"Trekking, Cave exploration",Ancient prehistoric caves tied to Gond legends
Maharashtra,Amgaon,Pratapgad Fort (Gondia Region),"adventure, fort, heritage",300,8.4,4.3,30,1.0,Yes,Local cuisine popular in Amgaon,Nov-Feb,86,"Fort visit, Photography",Small historic fort structure with forest views
Maharashtra,Nagzira,Nagzira Wildlife Sanctuary,"nature, safari, wildlife",2500,9.5,4.8,70,2.0,Yes,Local cuisine popular in Nagzira,Nov-May,99,"Safari, Wildlife photography",Famous tiger reserve with dense forests
Maharashtra,Tadoba,Tadoba Andhari Tiger Reserve,"nature, safari, wildlife",3000,9.7,4.9,30,2.0,Yes,Local cuisine popular in Tadoba,Nov-May,99,"Safari, Wildlife photography",India’s premier tiger reserve with high sightings
Maharashtra,Chandrapur,Mahakali Temple,"cultural, heritage, spiritual",300,8.9,4.5,0,1.0,Yes,Local cuisine popular in Chandrapur,Oct-Mar,92,"Darshan, Cultural rituals",Important Shakti temple in city centre
Maharashtra,Ballarpur,Ballarpur Fort,"fort, heritage, riverside",400,8.6,4.4,15,1.0,Yes,Local cuisine popular in Ballarpur,Nov-Feb,89,"Fort exploration, Photography",Historic riverside fort on Wardha River
Maharashtra,Chandrapur,CSTPS Viewpoint (Thermal Plant),"industrial, night view, unique",300,8.3,4.2,8,1.0,Yes,Local cuisine popular in Chandrapur,Nov-Feb,85,Night-view photography,Iconic night-lit thermal power plant
Maharashtra,Ghodazari,Ghodazari Lake & Safari,"nature, scenic, wildlife",700,8.7,4.4,45,1.0,Yes,Local cuisine popular in Ghodazari,Nov-Feb,90,"Boating, Mini-safari, Photography","Beautiful lake with deer, boar & birds"
Maharashtra,Bhamragad,Bhamragarh Wildlife Sanctuary,"forest, nature, wildlife",2000,8.8,4.5,120,2.0,Yes,Local cuisine popular in Bhamragad,Nov-Feb,92,"Safari, Tribal village visit",Forest sanctuary inhabited by Gond & Madia tribes
Maharashtra,Vairagad,Vairagad Fort,"adventure, fort, heritage",300,8.6,4.4,35,1.0,Yes,Local cuisine popular in Vairagad,Nov-Feb,89,"Fort exploration, Photography",Ancient Gond fort with significant historical ruins
Maharashtra,Bhamragarh,Bhamragarh Wildlife Sanctuary,"forest, nature, wildlife",2000,8.9,4.5,110,2.0,Yes,Local cuisine popular in Bhamragarh,Nov-Feb,92,"Safari, Tribal visit, Nature walk",Dense forest sanctuary inhabited by Madia-Gond tribes
Maharashtra,Markanda,Markanda Mahadev Temple,"heritage, riverside, spiritual",300,8.7,4.4,65,1.0,Yes,Local cuisine popular in Markanda,Oct-Mar,90,"Darshan, Riverside walk",Ancient Shiva temple complex near Wainganga River
Maharashtra,Chaprala,Chaprala Wildlife Sanctuary,"forest, nature, wildlife",1500,8.8,4.4,75,1.0,Yes,Local cuisine popular in Chaprala,Nov-Feb,91,"Safari, Birdwatching","Sanctuary famous for tigers, deer & reptiles"
Maharashtra,Dhanora,Dhanora Forest Belt,"forest, nature, scenic",400,8.5,4.3,40,1.0,Yes,Local cuisine popular in Dhanora,Nov-Feb,87,"Nature walk, Photography",Lush forest belt with tribal settlements
Maharashtra,Karwafa,Tadoba Buffer (Karwafa Range),"buffer safari, nature, wildlife",1800,8.7,4.4,65,1.0,Yes,Local cuisine popular in Karwafa,Oct-May,89,"Safari, Photography",Less crowded buffer zone of Tadoba with wildlife
Gujarat,Ahmedabad,Sabarmati Ashram,"cultural, heritage, peaceful",300,9.4,4.8,0,1.0,Yes,Local cuisine popular in Ahmedabad,Nov-Feb,98,"Ashram visit, Museum tour",Residence of Mahatma Gandhi; key freedom movement site
Gujarat,Ahmedabad,Adalaj Stepwell,"architecture, cultural, heritage",300,9.3,4.8,18,1.0,Yes,Local cuisine popular in Ahmedabad,Nov-Feb,97,"Photography, Architecture walk",Famous intricately carved stepwell from 1498
Gujarat,Ahmedabad,Kankaria Lake,"family spot, relax, urban",300,8.9,4.5,0,1.0,Yes,Local cuisine popular in Ahmedabad,Nov-Feb,92,"Boating, Train ride, Park visit",Ahmedabad’s largest urban lake & amusement area
Gujarat,Ahmedabad,Gujarat Science City,"educational, family, urban",500,8.8,4.4,12,1.0,Yes,Local cuisine popular in Ahmedabad,Nov-Feb,90,"Science exhibits, Planetarium",India’s best interactive science centre
Gujarat,Motera,Narendra Modi Stadium (Motera),"cricket, unique, urban",400,9.0,4.6,10,1.0,Yes,Local cuisine popular in Motera,Nov-Mar,94,"Stadium tour, Photography",World’s largest cricket stadium
Gujarat,Ahmedabad,Jama Masjid,"architecture, heritage, spiritual",200,8.7,4.3,0,1.0,Yes,Local cuisine popular in Ahmedabad,Oct-Mar,89,"Photography, Heritage walk",15th century mosque built by Sultan Ahmad Shah
Gujarat,Amreli,Rajmahal Amreli,"architecture, cultural, heritage",300,8.6,4.4,0,1.0,Yes,Local cuisine popular in Amreli,Nov-Feb,89,"Heritage walk, Photography",Historic palace of the Amreli Nawab
Gujarat,Liliya,Gir National Park (Amreli Range),"nature, safari, wildlife",3000,9.5,4.9,55,2.0,Yes,Local cuisine popular in Liliya,Dec-May,99,"Jeep safari, Birdwatching",Home of Asiatic lions; less crowded range
Gujarat,Chital,Chital Ridge Viewpoint,"hill views, nature, scenic",400,8.5,4.3,25,1.0,Yes,Local cuisine popular in Chital,Nov-Feb,87,"Hiking, Nature photography",Has scenic viewpoints & lion corridor zone
Gujarat,Shiyalbet,Shiyalbet Island,"island, nature, unique",1500,8.8,4.5,70,1.0,Yes,Local cuisine popular in Shiyalbet,Oct-Mar,92,"Boat ride, Village walk",Island village accessible only by ferry
Gujarat,Lathi,Khodiyar Temple Lathi,"cultural, heritage, spiritual",300,8.9,4.5,15,1.0,Yes,Local cuisine popular in Lathi,Oct-Mar,91,"Darshan, Temple visit",Popular Shakti temple with ancient origins
